subject	../../../mgi_import_qc/11_11_2021/go_cam_mgi_file1.gpad	../../../mgi_import_qc/11_11_2021/noctua_merged_file2.gpad
MGI:3779527	3	0
MGI:3779530	3	0
MGI:3779534	3	0
MGI:3779542	3	0
MGI:3779546	3	0
MGI:3779555	1	0
MGI:3779559	3	0
MGI:3779560	3	0
MGI:3779564	3	0
MGI:3779574	3	0
MGI:3779575	3	0
MGI:3779576	3	0
MGI:3779578	3	0
MGI:3779583	3	0
MGI:3779584	3	0
MGI:3779587	3	0
MGI:3779595	3	0
MGI:3779601	1	0
MGI:3779602	2	0
MGI:3779604	3	0
MGI:3779606	3	0
MGI:3779609	3	0
MGI:3779614	3	0
MGI:3779616	3	0
MGI:3779620	3	0
MGI:3779623	1	0
MGI:3779637	3	0
MGI:3779641	3	0
MGI:3779642	3	0
MGI:3779643	3	0
MGI:3779645	3	0
MGI:3779661	3	0
MGI:3779666	3	0
MGI:3779671	3	0
MGI:3779677	3	0
MGI:3779678	3	0
MGI:3779681	1	0
MGI:3779684	1	0
MGI:3779686	3	0
MGI:3779747	3	0
MGI:3779750	3	0
MGI:3779756	2	0
MGI:3779761	3	0
MGI:3779769	3	0
MGI:3779771	3	0
MGI:3779776	3	0
MGI:3779779	3	0
MGI:3779792	3	0
MGI:3779794	3	0
MGI:3779798	3	0
MGI:3779828	1	0
MGI:3779838	3	0
MGI:3779847	3	0
MGI:3779866	3	0
MGI:3779875	3	0
MGI:3779894	3	0
MGI:3779905	3	0
MGI:3779910	3	0
MGI:3779912	3	0
MGI:3779917	3	0
MGI:3779918	3	0
MGI:3779920	3	0
MGI:3779923	1	0
MGI:3779933	7	4
MGI:3779939	3	0
MGI:3779974	3	0
MGI:3779977	3	0
MGI:3779983	4	3
MGI:3780010	3	0
MGI:3780017	2	0
MGI:3780019	3	0
MGI:3780046	3	0
MGI:3780055	3	0
MGI:3780087	3	0
MGI:3780101	3	0
MGI:3780102	3	0
MGI:3780112	1	0
MGI:3780136	1	0
MGI:3780142	3	0
MGI:3780143	3	0
MGI:3780145	3	0
MGI:3780148	3	0
MGI:3780160	3	0
MGI:3780162	3	0
MGI:3780163	1	0
MGI:3780170	2	0
MGI:3780171	3	0
MGI:3780174	3	0
MGI:3780177	1	0
MGI:3780181	1	0
MGI:3780187	3	0
MGI:3780195	1	0
MGI:3780199	1	0
MGI:3780205	3	0
MGI:3780212	3	0
MGI:3780214	3	0
MGI:3780217	3	0
MGI:3780228	3	0
MGI:3780232	3	0
MGI:3780235	1	0
MGI:3780236	3	0
MGI:3780250	3	0
MGI:3780252	3	0
MGI:3780257	3	0
MGI:3780260	3	0
MGI:3780269	3	0
MGI:3780272	3	0
MGI:3780277	3	0
MGI:3780284	3	0
MGI:3780287	3	0
MGI:3780305	3	0
MGI:3780306	3	0
MGI:3780307	3	0
MGI:3780324	3	0
MGI:3780334	3	0
MGI:3780335	3	0
MGI:3780344	3	0
MGI:3780370	3	0
MGI:3780403	3	0
MGI:3780408	3	0
MGI:3780410	3	0
MGI:3780414	3	0
MGI:3780415	3	0
MGI:3780440	3	0
MGI:3780472	3	0
MGI:3780480	3	0
MGI:3780481	3	0
MGI:3780517	3	0
MGI:3780534	3	0
MGI:3780547	3	0
MGI:3780564	3	0
MGI:3780582	3	0
MGI:3780614	3	0
MGI:3780616	3	0
MGI:3780620	3	0
MGI:3780625	3	0
MGI:3780628	3	0
MGI:3780631	3	0
MGI:3780646	3	0
MGI:3780650	3	0
MGI:3780678	3	0
MGI:3780683	3	0
MGI:3780713	3	0
MGI:3780728	3	0
MGI:3780750	3	0
MGI:3780758	3	0
MGI:3780787	3	0
MGI:3780797	3	0
MGI:3780803	3	0
MGI:3780828	1	0
MGI:3780839	3	0
MGI:3780844	3	0
MGI:3780851	3	0
MGI:3780864	3	0
MGI:3780866	3	0
MGI:3780890	3	0
MGI:3780931	3	0
MGI:3780938	3	0
MGI:3780946	3	0
MGI:3780952	2	0
MGI:3780956	3	0
MGI:3780964	3	0
MGI:3780968	2	0
MGI:3780969	3	0
MGI:3780984	3	0
MGI:3780992	3	0
MGI:3780995	3	0
MGI:3780996	1	0
MGI:3780997	3	0
MGI:3781020	3	0
MGI:3781037	3	0
MGI:3781040	2	0
MGI:3781063	3	0
MGI:3781066	3	0
MGI:3781090	3	0
MGI:3781091	2	0
MGI:3781094	3	0
MGI:3781099	3	0
MGI:3781105	2	0
MGI:3781111	2	0
MGI:3781142	2	0
MGI:3781152	3	0
MGI:3781162	3	0
MGI:3781168	3	0
MGI:3781173	3	0
MGI:3781182	3	0
MGI:3781190	3	0
MGI:3781192	3	0
MGI:3781193	3	0
MGI:3781207	3	0
MGI:3781210	3	0
MGI:3781221	3	0
MGI:3781223	3	0
MGI:3781225	3	0
MGI:3781232	3	0
MGI:3781242	3	0
MGI:3781249	3	0
MGI:3781264	3	0
MGI:3781266	3	0
MGI:3781275	3	0
MGI:3781282	1	0
MGI:3781291	3	0
MGI:3781303	3	0
MGI:3781311	3	0
MGI:3781314	3	0
MGI:3781315	2	0
MGI:3781316	3	0
MGI:3781318	2	0
MGI:3781322	3	0
MGI:3781325	3	0
MGI:3781326	2	0
MGI:3781328	3	0
MGI:3781338	3	0
MGI:3781343	3	0
MGI:3781347	3	0
MGI:3781361	3	0
MGI:3781362	3	0
MGI:3781366	3	0
MGI:3781390	3	0
MGI:3781404	3	0
MGI:3781405	3	0
MGI:3781408	3	0
MGI:3781411	3	0
MGI:3781412	3	0
MGI:3781413	3	0
MGI:3781416	3	0
MGI:3781425	3	0
MGI:3781428	3	0
MGI:3781433	3	0
MGI:3781437	1	0
MGI:3781447	3	0
MGI:3781456	3	0
MGI:3781457	3	0
MGI:3781463	3	0
MGI:3781464	3	0
MGI:3781465	3	0
MGI:3781467	3	0
MGI:3781472	3	0
MGI:3781475	3	0
MGI:3781505	3	0
MGI:3781509	3	0
MGI:3781514	3	0
MGI:3781523	3	0
MGI:3781541	3	0
MGI:3781542	3	0
MGI:3781545	3	0
MGI:3781549	3	0
MGI:3781580	3	0
MGI:3781582	3	0
MGI:3781587	3	0
MGI:3781589	3	0
MGI:3781592	3	0
MGI:3781593	3	0
MGI:3781595	3	0
MGI:3781602	3	0
MGI:3781606	3	0
MGI:3781612	3	0
MGI:3781629	3	0
MGI:3781631	3	0
MGI:3781634	3	0
MGI:3781650	3	0
MGI:3781652	3	0
MGI:3781663	3	0
MGI:3781672	3	0
MGI:3781686	3	0
MGI:3781687	3	0
MGI:3781689	3	0
MGI:3781690	3	0
MGI:3781696	3	0
MGI:3781698	3	0
MGI:3781709	3	0
MGI:3781720	3	0
MGI:3781729	3	0
MGI:3781733	3	0
MGI:3781738	3	0
MGI:3781750	3	0
MGI:3781754	1	0
MGI:3781756	3	0
MGI:3781764	3	0
MGI:3781771	3	0
MGI:3781773	3	0
MGI:3781775	3	0
MGI:3781789	3	0
MGI:3781794	3	0
MGI:3781801	3	0
MGI:3781803	3	0
MGI:3781805	3	0
MGI:3781809	3	0
MGI:3781818	3	0
MGI:3781820	3	0
MGI:3781822	3	0
MGI:3781845	3	0
MGI:3781852	3	0
MGI:3781861	3	0
MGI:3781869	3	0
MGI:3781872	3	0
MGI:3781877	2	0
MGI:3781880	3	0
MGI:3781882	2	0
MGI:3781892	3	0
MGI:3781894	3	0
MGI:3781902	3	0
MGI:3781903	3	0
MGI:3781909	3	0
MGI:3781915	3	0
MGI:3781925	3	0
MGI:3781937	2	0
MGI:3781938	3	0
MGI:3781946	3	0
MGI:3781949	3	0
MGI:3781960	3	0
MGI:3781966	3	0
MGI:3781978	3	0
MGI:3781980	3	0
MGI:3781994	3	0
MGI:3782002	3	0
MGI:3782003	3	0
MGI:3782016	3	0
MGI:3782020	3	0
MGI:3782025	3	0
MGI:3782030	3	0
MGI:3782032	3	0
MGI:3782037	3	0
MGI:3782040	3	0
MGI:3782046	1	0
MGI:3782050	3	0
MGI:3782053	3	0
MGI:3782054	3	0
MGI:3782065	3	0
MGI:3782066	3	0
MGI:3782069	3	0
MGI:3782074	3	0
MGI:3782080	3	0
MGI:3782082	3	0
MGI:3782086	3	0
MGI:3782090	3	0
MGI:3782098	3	0
MGI:3782099	3	0
MGI:3782116	3	0
MGI:3782118	3	0
MGI:3782122	3	0
MGI:3782126	3	0
MGI:3782134	3	0
MGI:3782135	3	0
MGI:3782144	3	0
MGI:3782158	3	0
MGI:3782167	3	0
MGI:3782187	3	0
MGI:3782196	3	0
MGI:3782200	3	0
MGI:3782201	3	0
MGI:3782209	3	0
MGI:3782222	3	0
MGI:3782230	3	0
MGI:3782240	3	0
MGI:3782245	3	0
MGI:3782256	3	0
MGI:3782283	3	0
MGI:3782293	3	0
MGI:3782299	3	0
MGI:3782301	3	0
MGI:3782304	3	0
MGI:3782305	3	0
MGI:3782307	3	0
MGI:3782308	3	0
MGI:3782309	3	0
MGI:3782311	3	0
MGI:3782317	3	0
MGI:3782322	3	0
MGI:3782327	3	0
MGI:3782342	3	0
MGI:3782346	3	0
MGI:3782348	2	0
MGI:3782351	3	0
MGI:3782353	3	0
MGI:3782355	2	0
MGI:3782357	3	0
MGI:3782361	3	0
MGI:3782363	2	0
MGI:3782365	3	0
MGI:3782370	3	0
MGI:3782377	3	0
MGI:3782378	2	0
MGI:3782380	3	0
MGI:3782384	3	0
MGI:3782387	3	0
MGI:3782390	2	0
MGI:3782392	2	0
MGI:3782395	3	0
MGI:3782396	2	0
MGI:3782397	3	0
MGI:3782400	3	0
MGI:3782406	3	0
MGI:3782408	3	0
MGI:3782418	3	0
MGI:3782422	1	0
MGI:3782428	3	0
MGI:3782435	3	0
MGI:3782439	3	0
MGI:3782442	3	0
MGI:3782452	5	0
MGI:3782455	3	0
MGI:3782456	3	0
MGI:3782463	3	0
MGI:3782476	1	0
MGI:3782477	3	0
MGI:3782485	3	0
MGI:3782487	3	0
MGI:3782492	3	0
MGI:3782493	3	0
MGI:3782497	3	0
MGI:3782500	3	0
MGI:3782511	3	0
MGI:3782518	3	0
MGI:3782539	3	0
MGI:3782547	3	0
MGI:3782569	1	0
MGI:3782584	1	0
MGI:3782587	3	0
MGI:3782594	3	0
MGI:3782600	3	0
MGI:3782601	3	0
MGI:3782604	3	0
MGI:3782614	3	0
MGI:3782650	3	0
MGI:3782654	3	0
MGI:3782657	3	0
MGI:3782674	3	0
MGI:3782676	3	0
MGI:3782683	2	0
MGI:3782709	3	0
MGI:3782726	2	0
MGI:3782728	3	0
MGI:3782733	3	0
MGI:3782735	2	0
MGI:3782737	3	0
MGI:3782743	3	0
MGI:3782760	3	0
MGI:3782762	2	0
MGI:3782766	3	0
MGI:3782776	3	0
MGI:3782781	3	0
MGI:3782793	3	0
MGI:3782813	1	0
MGI:3782814	3	0
MGI:3782815	3	0
MGI:3782817	3	0
MGI:3782822	3	0
MGI:3782833	3	0
MGI:3782839	3	0
MGI:3782845	3	0
MGI:3782846	3	0
MGI:3782847	3	0
MGI:3782849	3	0
MGI:3782854	3	0
MGI:3782856	3	0
MGI:3782861	3	0
MGI:3782864	3	0
MGI:3782867	3	0
MGI:3782872	3	0
MGI:3782875	3	0
MGI:3782887	3	0
MGI:3782890	3	0
MGI:3782898	3	0
MGI:3782899	3	0
MGI:3782903	1	0
MGI:3782904	1	0
MGI:3782918	3	0
MGI:3782921	1	0
MGI:3782937	3	0
MGI:3782938	3	0
MGI:3782940	3	0
MGI:3782942	3	0
MGI:3782945	3	0
MGI:3782946	3	0
MGI:3782950	3	0
MGI:3782955	3	0
MGI:3782957	3	0
MGI:3782958	3	0
MGI:3782959	3	0
MGI:3782960	3	0
MGI:3782961	3	0
MGI:3782964	3	0
MGI:3782967	3	0
MGI:3782968	3	0
MGI:3782969	3	0
MGI:3782970	3	0
MGI:3782971	3	0
MGI:3782972	3	0
MGI:3782974	3	0
MGI:3782982	3	0
MGI:3782983	3	0
MGI:3782985	3	0
MGI:3782988	3	0
MGI:3782989	3	0
MGI:3782992	3	0
MGI:3782994	3	0
MGI:3783000	3	0
MGI:3783001	3	0
MGI:3783004	3	0
MGI:3783005	3	0
MGI:3783006	3	0
MGI:3783007	3	0
MGI:3783008	3	0
MGI:3783010	3	0
MGI:3783011	3	0
MGI:3783012	3	0
MGI:3783013	3	0
MGI:3783016	3	0
MGI:3783025	3	0
MGI:3783027	3	0
MGI:3783029	3	0
MGI:3783030	3	0
MGI:3783032	3	0
MGI:3783033	3	0
MGI:3783035	3	0
MGI:3783037	3	0
MGI:3783038	3	0
MGI:3783039	3	0
MGI:3783041	3	0
MGI:3783044	3	0
MGI:3783045	3	0
MGI:3783047	3	0
MGI:3783048	3	0
MGI:3783052	3	0
MGI:3783053	3	0
MGI:3783055	3	0
MGI:3783057	3	0
MGI:3783059	3	0
MGI:3783064	3	0
MGI:3783067	3	0
MGI:3783068	3	0
MGI:3783071	3	0
MGI:3783072	3	0
MGI:3783073	3	0
MGI:3783075	3	0
MGI:3783076	3	0
MGI:3783078	3	0
MGI:3783079	3	0
MGI:3783081	3	0
MGI:3783082	3	0
MGI:3783083	3	0
MGI:3783084	3	0
MGI:3783085	3	0
MGI:3783086	3	0
MGI:3783087	3	0
MGI:3783089	1	0
MGI:3783091	3	0
MGI:3783092	3	0
MGI:3783093	3	0
MGI:3783094	3	0
MGI:3783095	3	0
MGI:3783099	3	0
MGI:3783100	3	0
MGI:3783101	3	0
MGI:3783105	3	0
MGI:3783110	3	0
MGI:3783111	3	0
MGI:3783113	3	0
MGI:3783114	3	0
MGI:3783116	3	0
MGI:3783117	3	0
MGI:3783118	3	0
MGI:3783119	3	0
MGI:3783121	3	0
MGI:3783122	3	0
MGI:3783126	3	0
MGI:3783127	3	0
MGI:3783128	3	0
MGI:3783129	3	0
MGI:3783130	3	0
MGI:3783131	3	0
MGI:3783132	3	0
MGI:3783139	3	0
MGI:3783140	3	0
MGI:3783141	3	0
MGI:3783144	3	0
MGI:3783145	3	0
MGI:3783146	3	0
MGI:3783149	3	0
MGI:3783155	3	0
MGI:3783158	3	0
MGI:3783159	3	0
MGI:3783160	3	0
MGI:3783165	3	0
MGI:3783166	3	0
MGI:3783167	3	0
MGI:3783169	3	0
MGI:3783171	3	0
MGI:3783172	3	0
MGI:3783174	3	0
MGI:3783176	3	0
MGI:3783178	3	0
MGI:3783179	3	0
MGI:3783180	3	0
MGI:3783184	3	0
MGI:3783185	3	0
MGI:3783189	3	0
MGI:3783191	3	0
MGI:3783193	3	0
MGI:3783198	3	0
MGI:3783199	3	0
MGI:3783201	3	0
MGI:3783202	3	0
MGI:3783204	3	0
MGI:3783206	3	0
MGI:3783209	3	0
MGI:3783215	3	0
MGI:3783216	3	0
MGI:3783219	3	0
MGI:3783229	3	0
MGI:3783230	3	0
MGI:3783234	3	0
MGI:3785283	2	0
MGI:3795847	1	0
MGI:3796514	3	0
MGI:3796981	3	0
MGI:3798181	3	0
MGI:3799637	5	4
MGI:3799640	5	4
MGI:3800295	3	0
MGI:3800296	1	0
MGI:3800299	3	0
MGI:3800544	3	0
MGI:3801714	3	0
MGI:3801716	1	0
MGI:3801717	3	0
MGI:3801718	3	0
MGI:3801719	3	0
MGI:3801720	3	0
MGI:3801721	3	0
MGI:3801724	3	0
MGI:3801725	3	0
MGI:3801729	3	0
MGI:3801730	3	0
MGI:3801731	3	0
MGI:3801733	3	0
MGI:3801734	3	0
MGI:3801735	3	0
MGI:3801736	3	0
MGI:3801737	3	0
MGI:3801738	3	0
MGI:3801741	1	0
MGI:3801744	3	0
MGI:3801746	3	0
MGI:3801748	3	0
MGI:3801749	3	0
MGI:3801750	3	0
MGI:3801752	3	0
MGI:3801757	3	0
MGI:3801758	3	0
MGI:3801759	3	0
MGI:3801760	3	0
MGI:3801761	3	0
MGI:3801762	3	0
MGI:3801763	3	0
MGI:3801770	3	0
MGI:3801773	3	0
MGI:3801774	3	0
MGI:3801775	3	0
MGI:3801778	3	0
MGI:3801780	3	0
MGI:3801782	3	0
MGI:3801783	3	0
MGI:3801786	3	0
MGI:3801787	3	0
MGI:3801791	3	0
MGI:3801792	3	0
MGI:3801795	3	0
MGI:3801799	3	0
MGI:3801800	3	0
MGI:3801801	3	0
MGI:3801803	3	0
MGI:3801804	3	0
MGI:3801805	3	0
MGI:3801806	3	0
MGI:3801810	3	0
MGI:3801811	3	0
MGI:3801812	3	0
MGI:3801813	3	0
MGI:3801815	3	0
MGI:3801818	3	0
MGI:3801819	3	0
MGI:3801821	3	0
MGI:3801823	3	0
MGI:3801825	3	0
MGI:3801826	3	0
MGI:3801827	3	0
MGI:3801831	3	0
MGI:3801832	3	0
MGI:3801833	3	0
MGI:3801835	3	0
MGI:3801837	3	0
MGI:3801839	3	0
MGI:3801842	3	0
MGI:3801846	3	0
MGI:3801847	3	0
MGI:3801849	3	0
MGI:3801853	3	0
MGI:3801855	3	0
MGI:3801856	3	0
MGI:3801857	3	0
MGI:3801859	3	0
MGI:3801860	3	0
MGI:3801861	3	0
MGI:3801862	3	0
MGI:3801863	3	0
MGI:3801866	3	0
MGI:3801867	3	0
MGI:3801869	3	0
MGI:3801870	3	0
MGI:3801872	3	0
MGI:3801874	3	0
MGI:3801875	3	0
MGI:3801876	3	0
MGI:3801877	3	0
MGI:3801878	3	0
MGI:3801882	3	0
MGI:3801885	3	0
MGI:3801886	3	0
MGI:3801887	3	0
MGI:3801888	3	0
MGI:3801889	3	0
MGI:3801891	3	0
MGI:3801892	3	0
MGI:3801893	3	0
MGI:3801894	3	0
MGI:3801895	3	0
MGI:3801896	3	0
MGI:3801897	3	0
MGI:3801898	3	0
MGI:3801899	3	0
MGI:3801901	3	0
MGI:3801902	3	0
MGI:3801903	3	0
MGI:3801904	3	0
MGI:3801905	3	0
MGI:3801906	3	0
MGI:3801907	3	0
MGI:3801909	3	0
MGI:3801910	3	0
MGI:3801915	3	0
MGI:3801916	3	0
MGI:3801917	3	0
MGI:3801921	3	0
MGI:3801923	3	0
MGI:3801925	3	0
MGI:3801926	3	0
MGI:3801930	3	0
MGI:3801931	3	0
MGI:3801932	3	0
MGI:3801936	3	0
MGI:3801937	3	0
MGI:3801938	3	0
MGI:3801940	3	0
MGI:3801946	3	0
MGI:3801949	3	0
MGI:3801951	3	0
MGI:3801952	3	0
MGI:3801953	3	0
MGI:3801954	3	0
MGI:3801955	3	0
MGI:3801956	3	0
MGI:3801959	3	0
MGI:3801960	3	0
MGI:3801964	3	0
MGI:3801965	3	0
MGI:3801966	3	0
MGI:3801967	3	0
MGI:3801970	3	0
MGI:3801971	3	0
MGI:3801972	3	0
MGI:3801975	3	0
MGI:3801977	3	0
MGI:3801982	3	0
MGI:3801984	3	0
MGI:3801985	3	0
MGI:3801986	3	0
MGI:3801990	3	0
MGI:3801991	3	0
MGI:3801993	3	0
MGI:3801994	3	0
MGI:3801996	3	0
MGI:3801997	3	0
MGI:3802001	3	0
MGI:3802002	3	0
MGI:3802003	3	0
MGI:3802004	3	0
MGI:3802005	3	0
MGI:3802006	3	0
MGI:3802007	3	0
MGI:3802008	1	0
MGI:3802010	3	0
MGI:3802011	3	0
MGI:3802012	3	0
MGI:3802014	3	0
MGI:3802016	3	0
MGI:3802017	3	0
MGI:3802019	3	0
MGI:3802021	3	0
MGI:3802022	3	0
MGI:3802024	3	0
MGI:3802025	3	0
MGI:3802026	3	0
MGI:3802029	3	0
MGI:3802032	3	0
MGI:3802034	3	0
MGI:3802037	3	0
MGI:3802038	3	0
MGI:3802040	3	0
MGI:3802042	3	0
MGI:3802046	3	0
MGI:3802048	3	0
MGI:3802050	3	0
MGI:3802053	3	0
MGI:3802054	3	0
MGI:3802055	3	0
MGI:3802056	3	0
MGI:3802057	3	0
MGI:3802058	3	0
MGI:3802061	3	0
MGI:3802066	3	0
MGI:3802067	3	0
MGI:3802071	3	0
MGI:3802072	3	0
MGI:3802073	3	0
MGI:3802075	3	0
MGI:3802076	3	0
MGI:3802078	3	0
MGI:3802081	3	0
MGI:3802082	3	0
MGI:3802083	3	0
MGI:3802084	3	0
MGI:3802088	3	0
MGI:3802089	3	0
MGI:3802090	3	0
MGI:3802092	3	0
MGI:3802093	3	0
MGI:3802094	3	0
MGI:3802096	3	0
MGI:3802102	3	0
MGI:3802103	3	0
MGI:3802105	3	0
MGI:3802106	3	0
MGI:3802107	3	0
MGI:3802108	3	0
MGI:3802110	3	0
MGI:3802114	3	0
MGI:3802115	3	0
MGI:3802116	3	0
MGI:3802119	3	0
MGI:3802121	3	0
MGI:3802122	3	0
MGI:3802123	3	0
MGI:3802126	3	0
MGI:3802128	3	0
MGI:3802131	3	0
MGI:3802132	3	0
MGI:3802133	3	0
MGI:3802136	3	0
MGI:3802137	3	0
MGI:3802138	3	0
MGI:3802139	3	0
MGI:3802140	3	0
MGI:3802141	3	0
MGI:3802142	3	0
MGI:3802143	3	0
MGI:3802144	3	0
MGI:3802145	3	0
MGI:3802146	3	0
MGI:3802149	3	0
MGI:3802153	3	0
MGI:3802155	3	0
MGI:3802156	3	0
MGI:3802158	3	0
MGI:3802159	3	0
MGI:3802160	3	0
MGI:3802162	3	0
MGI:3802163	3	0
MGI:3802166	3	0
MGI:3802167	3	0
MGI:3802168	3	0
MGI:3802169	3	0
MGI:3802172	3	0
MGI:3802173	3	0
MGI:3802174	3	0
MGI:3802175	3	0
MGI:3802176	3	0
MGI:3802945	2	0
MGI:3802967	3	0
MGI:3804254	3	0
MGI:3804938	1	0
MGI:3805013	3	0
MGI:3805017	3	0
MGI:3805543	3	0
MGI:3805544	1	0
MGI:3805548	3	0
MGI:3805549	3	0
MGI:3805551	3	0
MGI:3805552	2	0
MGI:3805555	3	0
MGI:3805557	3	0
MGI:3805965	3	0
MGI:3806617	3	0
MGI:3807506	1	0
MGI:3807521	1	0
MGI:3807545	3	0
MGI:3809041	3	0
MGI:3809055	3	0
MGI:3809094	3	0
MGI:3809102	3	0
MGI:3809105	3	0
MGI:3809109	3	0
MGI:3809111	1	0
MGI:3809197	3	0
MGI:3809200	3	0
MGI:3809202	1	0
MGI:3809203	3	0
MGI:3809204	3	0
MGI:3809205	3	0
MGI:3809206	3	0
MGI:3809207	3	0
MGI:3809656	3	0
MGI:3809658	3	0
MGI:3809660	3	0
MGI:3809666	1	0
MGI:3809922	3	0
MGI:3810119	3	0
MGI:3810125	3	0
MGI:3814724	3	0
MGI:3819482	3	0
MGI:3819483	3	0
MGI:3819484	3	0
MGI:3819485	3	0
MGI:3819486	3	0
MGI:3819487	3	0
MGI:3819488	3	0
MGI:3819489	3	0
MGI:3819490	3	0
MGI:3819491	3	0
MGI:3819492	3	0
MGI:3819493	3	0
MGI:3819494	3	0
MGI:3819495	3	0
MGI:3819496	3	0
MGI:3819497	3	0
MGI:3819498	3	0
MGI:3819499	3	0
MGI:3819500	3	0
MGI:3819501	3	0
MGI:3819502	3	0
MGI:3819503	3	0
MGI:3819504	3	0
MGI:3819505	3	0
MGI:3819506	3	0
MGI:3819507	3	0
MGI:3819508	3	0
MGI:3819509	3	0
MGI:3819510	3	0
MGI:3819511	3	0
MGI:3819512	3	0
MGI:3819513	3	0
MGI:3819514	3	0
MGI:3819515	3	0
MGI:3819516	3	0
MGI:3819517	3	0
MGI:3819518	3	0
MGI:3819519	3	0
MGI:3819520	3	0
MGI:3819521	3	0
MGI:3819522	3	0
MGI:3819523	3	0
MGI:3819524	3	0
MGI:3819525	3	0
MGI:3819526	3	0
MGI:3819527	3	0
MGI:3819528	3	0
MGI:3819529	3	0
MGI:3819530	3	0
MGI:3819531	3	0
MGI:3819532	3	0
MGI:3819533	3	0
MGI:3819534	3	0
MGI:3819535	3	0
MGI:3819536	3	0
MGI:3819537	3	0
MGI:3819538	3	0
MGI:3819539	3	0
MGI:3819540	3	0
MGI:3819541	3	0
MGI:3819542	3	0
MGI:3819543	3	0
MGI:3819544	3	0
MGI:3819545	3	0
MGI:3819546	3	0
MGI:3819547	3	0
MGI:3819548	3	0
MGI:3819549	3	0
MGI:3819550	3	0
MGI:3819551	3	0
MGI:3819552	3	0
MGI:3819553	3	0
MGI:3819554	3	0
MGI:3819555	3	0
MGI:3819556	3	0
MGI:3819557	3	0
MGI:3819558	3	0
MGI:3819560	3	0
MGI:3819561	3	0
MGI:3819562	3	0
MGI:3819563	3	0
MGI:3819564	3	0
MGI:3819565	3	0
MGI:3819566	3	0
MGI:3819567	3	0
MGI:3819568	3	0
MGI:3819569	3	0
MGI:3819570	3	0
MGI:3821888	1	0
MGI:3822457	3	0
MGI:3822538	3	0
MGI:3822547	2	0
MGI:3826440	3	0
MGI:3826520	3	0
MGI:3826521	3	0
MGI:3826522	3	0
MGI:3826523	3	0
MGI:3826524	3	0
MGI:3826526	3	0
MGI:3826528	3	0
MGI:3826530	3	0
MGI:3826531	3	0
MGI:3826532	3	0
MGI:3826533	3	0
MGI:3826535	3	0
MGI:3826536	3	0
MGI:3826539	3	0
MGI:3826543	3	0
MGI:3826546	3	0
MGI:3826548	3	0
MGI:3826549	3	0
MGI:3826555	3	0
MGI:3826557	3	0
MGI:3826559	3	0
MGI:3826560	3	0
MGI:3826561	3	0
MGI:3826564	3	0
MGI:3826565	3	0
MGI:3826569	3	0
MGI:3826570	3	0
MGI:3826572	3	0
MGI:3826576	3	0
MGI:3826580	3	0
MGI:3826581	3	0
MGI:3826590	3	0
MGI:3826591	3	0
MGI:3826592	3	0
MGI:3826593	3	0
MGI:3826597	3	0
MGI:3826602	3	0
MGI:3826603	3	0
MGI:3826604	3	0
MGI:3826609	3	0
MGI:3826610	3	0
MGI:3826683	3	0
MGI:3826781	3	0
MGI:3828257	3	0
MGI:3833685	3	0
MGI:3833744	3	0
MGI:3833836	3	0
MGI:3833934	3	0
MGI:3834078	3	0
MGI:3839959	3	0
MGI:3840113	3	0
MGI:3840114	3	0
MGI:3840123	3	0
MGI:3840128	3	0
MGI:3840129	3	0
MGI:3840131	3	0
MGI:3840133	3	0
MGI:3840134	3	0
MGI:3840137	3	0
MGI:3840141	3	0
MGI:3840142	3	0
MGI:3840146	3	0
MGI:3840147	3	0
MGI:3840148	3	0
MGI:3840149	3	0
MGI:3840150	3	0
MGI:3840153	3	0
MGI:3840154	3	0
MGI:3841234	3	0
MGI:3841236	3	0
MGI:3841241	3	0
MGI:3841250	3	0
MGI:3842085	3	0
MGI:3842428	1	0
MGI:3845011	3	0
MGI:3845026	3	0
MGI:3845028	3	0
MGI:3845761	1	0
MGI:3845902	2	0
MGI:3850097	3	0
MGI:3851608	3	0
MGI:3852416	3	0
MGI:3852449	2	0
MGI:3852451	3	0
MGI:3852494	3	0
MGI:4358283	3	0
MGI:4359686	3	0
MGI:4360027	3	0
MGI:4360046	3	0
MGI:4360049	3	0
MGI:4360056	3	0
MGI:4360060	3	0
MGI:4360066	3	0
MGI:4360223	3	0
MGI:4360879	3	0
MGI:4360907	3	0
MGI:4361006	3	0
MGI:4361019	3	0
MGI:4361133	3	0
MGI:4361141	3	0
MGI:4361268	3	0
MGI:4361273	3	0
MGI:4365374	3	0
MGI:4366520	3	0
MGI:4413442	3	0
MGI:4413674	3	0
MGI:4413675	3	0
MGI:4413676	3	0
MGI:4413677	3	0
MGI:4413678	3	0
MGI:4413679	3	0
MGI:4413680	3	0
MGI:4413681	3	0
MGI:4413682	3	0
MGI:4413683	3	0
MGI:4413684	3	0
MGI:4413685	3	0
MGI:4413686	3	0
MGI:4413687	3	0
MGI:4413688	3	0
MGI:4413689	3	0
MGI:4413690	3	0
MGI:4413691	3	0
MGI:4413692	3	0
MGI:4413693	3	0
MGI:4413694	3	0
MGI:4413695	3	0
MGI:4413696	3	0
MGI:4413697	3	0
MGI:4413698	3	0
MGI:4413699	3	0
MGI:4413700	3	0
MGI:4413701	3	0
MGI:4413702	3	0
MGI:4413703	3	0
MGI:4413704	3	0
MGI:4413705	3	0
